-4.308745337766595185e-05,8.766139217186719179e-05,-2.397082789684645832e-05,-1.072419108822941780e-04,1.023980166792171076e-05,2.629608388815540820e-05,-5.568939741351641715e-05,-7.349193765548989177e-05,-5.682337723555974662e-05,1.116839121095836163e-04,2.951001533801900223e-06,1.793985575204715133e-05,-2.224173658760264516e-05,1.115222403313964605e-04,-1.051607614499516785e-04,8.994979725684970617e-05,7.247053872561082244e-05,5.491076080943457782e-05,1.477815931139048189e-05,1.756021229084581137e-04,-1.819062017602846026e-04,1.007423488772474229e-04,-3.453871977399103343e-05,3.778591781156137586e-05,-3.298095543868839741e-05,-3.458853825577534735e-05,-2.711507841013371944e-05,6.732465408276766539e-05,1.454752346035093069e-04,-6.018553904141299427e-05,3.808178007602691650e-05,4.254643135936930776e-05
1.212563365697860718e-04,-2.214144296885933727e-05,-7.898917101556435227e-05,-5.422432150226086378e-05,9.595254232408478856e-05,-1.190080511150881648e-04,6.361982377711683512e-05,3.766817098949104548e-05,7.471920980606228113e-05,4.218417961965315044e-05,1.813145172491203994e-05,5.552661241381429136e-05,1.802713450160808861e-05,6.189444684423506260e-05,1.379958212055498734e-05,8.157249249052256346e-05,-1.882333708635997027e-05,-8.441474165010731667e-06,5.911007974646054208e-05,9.870553913060575724e-05,-1.213375508086755872e-04,-7.402717164950445294e-05,-1.110149387386627495e-04,4.871053533861413598e-05,-8.549544145353138447e-05,-1.322715070273261517e-05,9.847774344962090254e-05,1.900874776765704155e-04,8.039024396566674113e-05,4.985008854418992996e-05,1.777758734533563256e-04,-2.717903407756239176e-05
-7.145640847738832235e-05,1.195451623061671853e-04,8.354479359695687890e-05,8.639683801447972655e-05,1.568716106703504920e-04,-1.227790635311976075e-04,2.348301495658233762e-05,5.970837446511723101e-05,-7.725075556663796306e-05,2.448272971378173679e-05,-3.849172571790404618e-05,1.350312959402799606e-04,-9.003831655718386173e-05,8.923490531742572784e-05,-6.970362278480024543e-07,7.374506094492971897e-05,-1.011106141959317029e-04,8.906751645554322749e-06,-4.140320743317715824e-05,-1.371207035845145583e-04,-5.859501106897369027e-05,4.416171213961206377e-05,5.008526932215318084e-05,7.799464219715446234e-05,-1.924472780956421047e-05,2.490125370968598872e-05,3.006104452651925385e-05,-6.890911026857793331e-05,8.009931661945302039e-06,4.408868335303850472e-06,-4.487167825573123991e-05,-9.235123434336856008e-05
-6.486001802841201425e-05,-1.589793246239423752e-04,6.654483149759471416e-05,6.249498255783692002e-06,-2.593907265691086650e-05,-8.605958282714709640e-05,-7.673518121009692550e-05,1.311083615291863680e-04,1.102186433854512870e-04,-6.915794074302539229e-05,3.875354013871401548e-05,6.592291356355417520e-06,9.547526860842481256e-05,4.443331363290781155e-06,-1.264611491933465004e-04,-4.865991650149226189e-05,1.114692204282619059e-04,-5.219975719228386879e-05,2.828132710419595242e-05,-1.399526372551918030e-04,-5.599405631073750556e-05,6.602179928449913859e-05,-3.252866008551791310e-05,3.078992813243530691e-05,-8.342575165443122387e-05,2.210045977335539646e-06,-8.916437946027144790e-05,8.132159564411267638e-05,-1.825875369831919670e-04,6.619278428843244910e-05,7.880762132117524743e-05,1.261387515114620328e-04
-1.133999539888463914e-04,-6.801344716222956777e-05,2.452082298987079412e-05,9.505388152319937944e-05,1.001277632894925773e-04,1.974214246729388833e-04,-8.177688869182020426e-05,3.150763586745597422e-05,2.389625115029048175e-05,-6.816801760578528047e-05,-3.699660737765952945e-05,1.245369930984452367e-04,1.009265179163776338e-04,-8.453748159809038043e-05,-1.644019903324078768e-05,5.988540578982792795e-05,1.298344432143494487e-04,1.102434794120199513e-06,4.812245970242656767e-05,1.492736919317394495e-04,1.094687904696911573e-04,-9.858315479505108669e-07,1.016259557218290865e-04,-1.424660149496048689e-04,1.871224230853840709e-04,3.760446634260006249e-05,-3.217877747374586761e-05,4.410134351928718388e-05,9.906369086820632219e-05,-1.225072628585621715e-04,-1.897787296911701560e-04,6.653754098806530237e-05
1.427217066520825028e-04,5.590698128798976541e-05,6.111760012572631240e-05,-3.396744796191342175e-05,1.032115760608576238e-04,-9.394361404702067375e-05,9.114300337387248874e-05,3.909341467078775167e-05,-4.572401667246595025e-05,3.528898741933517158e-05,-2.737800787144806236e-05,-2.655796924955211580e-05,1.196246594190597534e-04,-3.243341780034825206e-05,2.775681605271529406e-05,-1.153640823758905753e-05,6.119287718320265412e-05,-7.392256520688533783e-05,-4.237168104737065732e-05,7.900644413894042373e-05,-1.677180262049660087e-04,1.413449790561571717e-04,-1.074510582839138806e-04,1.074255051207728684e-04,4.731263743451563641e-06,7.796972204232588410e-05,9.643869270803406835e-05,-5.811805021949112415e-05,9.390647755935788155e-05,-9.919746662490069866e-05,1.593616034369915724e-04,-1.451197749702259898e-04
-5.843916369485668838e-05,-9.941175812855362892e-05,5.827306813444010913e-05,1.044622840709052980e-04,-9.323750418843701482e-05,3.081955946981906891e-05,4.900078783975914121e-05,-2.067929381155408919e-05,8.784066449152305722e-05,-8.970314956968650222e-05,-2.968970147776417434e-05,7.199900210252963006e-06,6.557560118380934000e-05,-1.034165106830187142e-04,-2.320209569006692618e-05,-9.118649177253246307e-05,-2.159083123842719942e-05,-3.168583862134255469e-05,5.406408490671310574e-06,-1.380547764711081982e-04,4.885233920504106209e-06,-4.784460543305613101e-05,5.167213384993374348e-05,9.127290104515850544e-05,-1.292171800741925836e-04,-3.987509444414172322e-06,1.860669544839765877e-05,9.418187983101233840e-05,-2.245104769826866686e-05,4.405804065754637122e-05,-2.702359779505059123e-05,-8.928153692977502942e-05
1.937522029038518667e-05,1.001211421680636704e-05,7.341078890021890402e-05,1.297773414989933372e-04,3.908182043232955039e-05,1.353462866973131895e-04,1.836984483816195279e-05,2.693321039259899408e-05,5.362225056160241365e-05,1.733809040160849690e-04,1.916795554279815406e-05,-3.726261275005526841e-05,-1.286915212403982878e-04,4.516045737545937300e-05,5.730884367949329317e-05,1.546668063383549452e-04,-9.348821185994893312e-05,1.500762009527534246e-04,1.192531199194490910e-04,-4.759385774377733469e-06,1.396438019583001733e-04,6.993575516389682889e-05,-1.850770495366305113e-04,2.816614687617402524e-05,-9.967817459255456924e-05,-1.951217418536543846e-04,9.689466969575732946e-05,-3.858567288261838257e-05,-8.959219121607020497e-05,-5.589461216004565358e-05,-7.979132351465523243e-05,5.218476871959865093e-06
-1.903825323097407818e-04,-4.871457349509000778e-05,-1.227183238370344043e-04,5.278189200907945633e-05,8.945879380917176604e-05,7.298210402950644493e-05,-3.427645060583017766e-05,-1.883483855635859072e-05,-1.810058747651055455e-04,6.054512050468474627e-05,9.413864609086886048e-05,-1.383889612043276429e-04,7.055063906591385603e-05,1.642128481762483716e-04,4.094194446224719286e-05,-1.005141893983818591e-05,-9.366242738906294107e-05,-4.764506957144476473e-05,-7.091148290783166885e-05,-1.344350021099671721e-04,-1.747095520840957761e-04,3.023235149157699198e-05,4.469193299883045256e-05,5.659587259287945926e-05,-1.571828324813395739e-04,2.133660200343001634e-05,-4.087719389644917101e-06,-1.414042344549670815e-04,-1.394688151776790619e-04,3.077575092902407050e-05,1.920134855026844889e-05,1.191000774269923568e-04
-4.406300649861805141e-05,9.426126780454069376e-05,2.960592064482625574e-05,4.946210901835002005e-05,8.327407704200595617e-05,-2.863846384570933878e-05,1.116706698667258024e-04,-2.332694930373691022e-05,-1.535632509330753237e-05,-2.365026193729136139e-05,2.064514046651311219e-05,1.175776342279277742e-04,3.767754242289811373e-05,-1.340110611636191607e-04,-5.629870793200097978e-05,-2.323758963029831648e-06,-1.071443548426032066e-04,-1.070876314770430326e-04,9.379252878716215491e-05,-5.829474321217276156e-05,-2.955513446067925543e-05,4.252422877470962703e-05,1.357997680315747857e-04,3.523770283209159970e-05,1.682175206951797009e-04,-1.163396955234929919e-04,5.758379484177567065e-05,-8.834839536575600505e-05,-1.643527502892538905e-05,5.722152491216547787e-05,4.410467590787447989e-05,1.342575706075876951e-04
