-0.18137226,-0.022898505,0.067219496,0.02818641,-0.07187902,-0.36721402,-0.47005308,0.10414909,0.031019663,-0.041142702,-0.3961864,-0.39286673,-0.31406847,-0.43490493,0.12114956,-0.36905777,0.0057135858,0.18924956,0.32910302,0.3878223,-0.1888271,-0.6584168,-0.07298304,-0.047901973,0.07376293,-0.44610655,-0.04836428,-0.112288505,0.09285422,-0.10609472,-0.32490045,-0.26104057
-0.047453564,-1.0276366,-0.004337777,-0.31594485,0.095022604,0.22806674,-0.013290469,0.11053884,-0.12578999,-0.10842859,0.7961473,0.12330314,1.0724925,-0.22278689,-0.71935797,0.050032895,-0.42285907,0.22655085,-0.13930841,0.3298371,-0.15045361,0.3299007,0.185319,-0.69589686,-0.11314866,0.6257357,0.49957198,-0.07549162,-0.024181306,-0.054312583,0.974153,-0.10766704
-0.17541924,0.26030627,-0.4428687,-0.33284038,0.061761495,0.13667695,-0.19496323,0.20418179,-0.047918115,-0.089090966,0.013152678,0.89907974,-0.319113,0.058530178,0.40339032,-0.24818784,-0.11172266,0.06325536,0.31900728,0.13797711,-0.5474258,-0.19175565,0.28546643,0.16403966,0.01654207,0.013364685,-0.29076162,0.17014845,0.66821516,0.37673014,-0.31228396,-0.29681534
-0.115054704,0.50477463,-0.10497967,0.22926347,-0.17819096,-0.0007908432,-0.018525122,-0.1344958,-0.01566634,-0.08632439,0.5467061,0.037323985,0.047664586,0.2547565,-0.02251482,0.22014238,0.65675104,-0.46909577,0.42473662,0.10049125,-0.25574005,0.19254981,0.20340265,0.15867728,-0.16052537,0.2519265,0.11116499,-0.24605338,0.036809098,-0.3751798,0.19896336,-0.21051468
0.14811409,-0.20815018,0.08527669,0.26177546,-0.23758492,-0.19458845,0.4748196,-0.342321,0.000785068,0.09713699,0.34288463,-0.23832166,0.045126516,0.16985658,0.08708867,0.036471,-0.23829268,-0.40144813,0.14862917,-0.22304523,-0.1260806,0.4140547,0.07982976,0.42576805,-0.35806763,-0.17708375,0.005953673,0.14161214,-0.27659816,0.6415445,0.3224814,0.5086204
-0.13836782,0.039488774,-0.2691934,0.3206787,-0.0031998113,0.192166,-0.269277,0.18338236,0.0066798823,-0.069459915,-0.5272483,-0.045717355,-0.15025651,-0.38515198,0.107533395,-0.0907462,0.12840857,-0.12683779,0.25069222,-0.1553913,0.13082129,-0.115824565,-0.04661086,-0.009438967,-0.3087954,0.1778046,0.36401495,-0.066203445,-0.061134994,-0.43189,-0.3755638,0.3999215
-0.33060056,0.008994616,-0.30554053,-0.012468786,0.011727855,-0.019010818,-0.17058158,0.46997437,-0.074273124,0.046853624,0.14219159,0.0856567,-0.44601053,-0.16188663,0.13148218,-0.20163046,0.40182868,0.37555957,-0.07632701,0.18088052,0.27152622,0.31642064,0.049954414,-0.14847754,-0.266694,0.035292067,-0.3893296,0.5174122,-0.11668298,0.18181,-0.35147166,0.12786907
0.5032066,-0.10302485,0.36814162,0.23382384,-0.01562172,-0.37330866,-0.06054633,-0.2454019,0.18388566,-0.49184468,-0.008114906,-0.39951903,0.09899102,-0.37164733,-0.5410279,0.45043096,-0.19622858,0.18268791,0.017710144,-0.21343516,0.19850436,0.2507727,-0.21457429,-0.100816116,0.016548628,0.15883252,-0.2188861,0.004918842,-0.15306456,0.19015236,-0.35641408,0.13810411
-0.3160062,0.22251427,0.43630636,0.21765406,0.12681845,-0.42878616,0.118897706,-0.20305713,-0.49310005,-0.013007385,-0.567007,0.053645216,-0.2517316,0.109716564,-0.010076869,-0.004283206,-0.26607382,-0.315042,-0.19490504,0.048191983,0.18397689,0.024535635,-0.18660401,-0.26892704,0.20279855,-0.058550455,0.057618987,0.12264609,0.5564675,0.1651803,-0.29899395,0.11533162
0.4069317,-0.29363242,0.09600602,-0.0019481755,0.29022998,0.24729766,0.12893045,0.19266723,0.1546085,0.15676448,0.689723,0.14257054,0.110719234,0.18878765,-0.6001393,-0.13722764,0.5741396,0.0008667713,-0.032273237,0.7522675,-0.3377292,0.3244765,-0.46535692,-0.21099803,-0.36640862,-0.25205538,0.405599,-0.4534136,-0.06328796,0.08709317,0.79782313,0.27626836
