Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.1208128929138184	0	0.99462914	0.003523074	0.99997455	0.98352915	1.0	0.0	6001	6001
3.708404541015625	1	0.99459994	0.0034973193	0.9999803	0.98328096	1.0	0.0	6001	12002
5.0602006912231445	2	0.9945948	0.0035269398	0.999986	0.9828672	1.0	0.0	6001	18003
6.445172071456909	3	0.9946167	0.0035006464	0.9999922	0.9832767	1.0	0.0	6001	24004
7.821909427642822	4	0.99456763	0.0035356744	0.9999929	0.9830828	1.0	0.0	6001	30005
9.199628591537476	5	0.9946559	0.0035095226	0.99999535	0.9835088	1.0	0.0	6001	36006
10.60517954826355	6	0.9946617	0.0035065545	0.9999891	0.9833904	1.0	0.0	6001	42007
12.134871482849121	7	0.9945473	0.0035435157	0.9999982	0.98301655	1.0	0.0	6001	48008
13.669795513153076	8	0.9946428	0.0035674847	0.99996156	0.98350096	1.0	0.0	6001	54009
15.151315689086914	9	0.99457693	0.0035854978	0.9999876	0.98325545	1.0	0.0	6001	60010
16.559279441833496	10	0.9946087	0.0035542005	0.99997026	0.9834697	1.0	0.0	6001	66011
18.12749171257019	11	0.994635	0.0035260487	0.9999897	0.9829039	1.0	0.0	6001	72012
19.553671836853027	12	0.9945613	0.003506287	0.99998003	0.98348165	1.0	0.0	6001	78013
20.980551958084106	13	0.99456924	0.0035551826	0.9999895	0.98382944	1.0	0.0	6001	84014
22.45027208328247	14	0.99462134	0.0035374793	0.99999446	0.9831818	1.0	0.0	6001	90015
23.926187753677368	15	0.9945808	0.0035966784	0.99997646	0.98347443	1.0	0.0	6001	96016
25.550386667251587	16	0.99459386	0.00349716	0.999972	0.9834308	1.0	0.0	6001	102017
27.03269076347351	17	0.994587	0.0035404626	0.99999446	0.9840996	1.0	0.0	6001	108018
28.520660877227783	18	0.99452454	0.0035568788	0.9999885	0.9837114	1.0	0.0	6001	114019
30.0119047164917	19	0.9946391	0.003541661	0.9999947	0.9836845	1.0	0.0	6001	120020
31.452253103256226	20	0.99457496	0.0035852168	0.9999893	0.9833753	1.0	0.0	6001	126021
32.949933767318726	21	0.99465793	0.003525038	0.99999833	0.98296356	1.0	0.0	6001	132022
34.374982595443726	22	0.9945367	0.00352585	0.9999931	0.9830199	1.0	0.0	6001	138023
35.94188475608826	23	0.99452144	0.0035236047	0.9999827	0.98307824	1.0	0.0	6001	144024
37.26860499382019	24	0.994732	0.0034618427	0.9999976	0.9839367	1.0	0.0	6001	150025
38.67786693572998	25	0.994574	0.0035405736	0.99999607	0.98376864	1.0	0.0	6001	156026
40.03168869018555	26	0.9946761	0.0035186482	0.9999865	0.98377854	1.0	0.0	6001	162027
41.397159576416016	27	0.9946373	0.0035145194	0.9999738	0.98332864	1.0	0.0	6001	168028
42.76369595527649	28	0.99460346	0.0035012162	0.99998313	0.9830831	1.0	0.0	6001	174029
44.135236978530884	29	0.99460995	0.0035383748	0.9999947	0.9827888	1.0	0.0	6001	180030
45.572338342666626	30	0.994614	0.003553981	0.99997735	0.9830082	1.0	0.0	6001	186031
47.1483097076416	31	0.9946944	0.0034697175	0.9999962	0.98401606	1.0	0.0	6001	192032
48.54772925376892	32	0.99467546	0.0035236848	0.9999465	0.9826937	1.0	0.0	6001	198033
49.926522970199585	33	0.9946088	0.0035238627	0.9999831	0.9828691	1.0	0.0	6001	204034
51.34375977516174	34	0.99469846	0.0034992786	0.99999285	0.98374075	1.0	0.0	6001	210035
52.717195987701416	35	0.9946296	0.0034768733	0.9999735	0.9831313	1.0	0.0	6001	216036
54.21768045425415	36	0.99455464	0.0035561495	0.9999909	0.98346066	1.0	0.0	6001	222037
55.57019305229187	37	0.99461514	0.0035041345	0.9999961	0.98281616	1.0	0.0	6001	228038
56.9038987159729	38	0.99463266	0.0035047312	0.9999771	0.9837861	1.0	0.0	6001	234039
58.34707570075989	39	0.9947152	0.0035078356	0.9999796	0.98313975	1.0	0.0	6001	240040
59.74546933174133	40	0.99467814	0.003484497	0.99998015	0.98385465	1.0	0.0	6001	246041
61.10245895385742	41	0.99471277	0.0034861078	0.99999857	0.98302084	1.0	0.0	6001	252042
62.53325009346008	42	0.9946966	0.0034640897	0.99999005	0.98369676	1.0	0.0	6001	258043
64.06614017486572	43	0.99481654	0.0034538035	0.99999195	0.98287433	1.0	0.0	6001	264044
65.43137717247009	44	0.99465257	0.0034915362	0.99996823	0.98315054	1.0	0.0	6001	270045
66.94345355033875	45	0.9946315	0.003502487	0.99999064	0.98357296	1.0	0.0	6001	276046
68.41235113143921	46	0.9946664	0.0035562108	0.99999315	0.9833227	1.0	0.0	6001	282047
70.13181066513062	47	0.9947131	0.0035285	0.9999952	0.9827011	1.0	0.0	6001	288048
71.81193590164185	48	0.9947237	0.0035069708	0.9999866	0.98311454	1.0	0.0	6001	294049
73.39386320114136	49	0.9946237	0.0035092207	0.99999887	0.98278326	1.0	0.0	6001	300050
74.89164090156555	50	0.9946229	0.003528629	0.99998474	0.9835855	1.0	0.0	6001	306051
76.40133619308472	51	0.99470085	0.0035107096	0.9999863	0.98313224	1.0	0.0	6001	312052
77.97518992424011	52	0.99470866	0.0035058465	0.9999917	0.9832401	1.0	0.0	6001	318053
79.42980170249939	53	0.9947774	0.0034633488	0.999987	0.9831731	1.0	0.0	6001	324054
80.9473671913147	54	0.99464476	0.0034978138	0.999991	0.9828989	1.0	0.0	6001	330055
82.40027976036072	55	0.9946311	0.0035090921	0.9999778	0.9827971	1.0	0.0	6001	336056
83.8068335056305	56	0.9946988	0.003525068	0.9999911	0.98301375	1.0	0.0	6001	342057
85.19564962387085	57	0.9946612	0.0034913635	0.9999998	0.98333067	1.0	0.0	6001	348058
86.62454128265381	58	0.9946563	0.0035072956	0.999968	0.9833166	1.0	0.0	6001	354059
88.20575428009033	59	0.99470043	0.0035175162	0.9999761	0.9832112	1.0	0.0	6001	360060
89.66982293128967	60	0.99472356	0.0034880606	0.9999791	0.9828868	1.0	0.0	6001	366061
91.14967441558838	61	0.99473166	0.0035216254	0.9999981	0.9834278	1.0	0.0	6001	372062
92.5995545387268	62	0.9947037	0.0035323012	0.9999963	0.98288786	1.0	0.0	6001	378063
94.09162998199463	63	0.99473834	0.0034770502	0.9999768	0.9828392	1.0	0.0	6001	384064
95.66468358039856	64	0.9946539	0.0034878722	0.9999975	0.98297304	1.0	0.0	6001	390065
97.2250874042511	65	0.9946253	0.003526265	0.9999886	0.98337114	1.0	0.0	6001	396066
98.72398734092712	66	0.9946251	0.0035236557	0.9999711	0.98339653	1.0	0.0	6001	402067
100.15559101104736	67	0.9948353	0.003468171	0.99996847	0.98285234	1.0	0.0	6001	408068
101.63308572769165	68	0.9947435	0.0034902368	0.99997836	0.98295325	1.0	0.0	6001	414069
103.07217288017273	69	0.99485	0.0034736027	0.99999857	0.98339236	1.0	0.0	6001	420070
104.54124999046326	70	0.99469304	0.0034761296	0.9999781	0.9830473	1.0	0.0	6001	426071
106.11503720283508	71	0.9947089	0.0035239283	0.9999906	0.98336166	1.0	0.0	6001	432072
107.63487267494202	72	0.99469733	0.0035069284	0.99999183	0.9835298	1.0	0.0	6001	438073
109.16163778305054	73	0.9947061	0.003491206	0.9999892	0.9833044	1.0	0.0	6001	444074
110.66171836853027	74	0.994628	0.003535502	0.99999404	0.98319817	1.0	0.0	6001	450075
112.13498067855835	75	0.99470776	0.0035106966	0.999997	0.98389095	1.0	0.0	6001	456076
113.50660920143127	76	0.99474895	0.0035165881	0.99995446	0.98326683	1.0	0.0	6001	462077
114.8986566066742	77	0.994717	0.003502975	0.99998856	0.98327017	1.0	0.0	6001	468078
116.41829299926758	78	0.99468416	0.0035022388	0.99994946	0.9834103	1.0	0.0	6001	474079
117.88231039047241	79	0.9946663	0.003508245	0.9999892	0.98321474	1.0	0.0	6001	480080
119.29048728942871	80	0.9947138	0.0034878496	0.99999166	0.98349184	1.0	0.0	6001	486081
120.69338393211365	81	0.9947916	0.00349795	0.9999904	0.9838237	1.0	0.0	6001	492082
122.11966013908386	82	0.99480253	0.0034898277	0.9999906	0.98356384	1.0	0.0	6001	498083
123.48759293556213	83	0.99473125	0.003505555	0.99999243	0.9839506	1.0	0.0	6001	504084
124.84849572181702	84	0.9946519	0.003496044	0.9999747	0.98373467	1.0	0.0	6001	510085
126.20867276191711	85	0.9947488	0.003509118	0.99999	0.9838823	1.0	0.0	6001	516086
127.57761454582214	86	0.994717	0.0035322376	0.9999919	0.98329794	1.0	0.0	6001	522087
128.95227074623108	87	0.99471635	0.0034994197	0.99999243	0.9832037	1.0	0.0	6001	528088
130.31822657585144	88	0.99471074	0.0035152507	0.9999922	0.98383635	1.0	0.0	6001	534089
131.69229578971863	89	0.99472004	0.0035011924	0.99998486	0.9829507	1.0	0.0	6001	540090
133.0701367855072	90	0.9946285	0.0035272308	0.99999636	0.98315006	1.0	0.0	6001	546091
134.53793597221375	91	0.9947442	0.0034768234	0.9999571	0.9833693	1.0	0.0	6001	552092
135.9901077747345	92	0.99472654	0.0034935519	0.99998105	0.9835384	1.0	0.0	6001	558093
137.39085388183594	93	0.9947354	0.0035016458	0.9999917	0.98380953	1.0	0.0	6001	564094
138.84057450294495	94	0.9948226	0.003460747	0.99998915	0.9833494	1.0	0.0	6001	570095
140.29997038841248	95	0.9946817	0.0035103988	0.999987	0.98294574	1.0	0.0	6001	576096
141.7720296382904	96	0.9947122	0.0035050614	0.9999965	0.9833601	1.0	0.0	6001	582097
143.20184326171875	97	0.99473405	0.0035230122	0.9999907	0.98348784	1.0	0.0	6001	588098
144.60899877548218	98	0.99477726	0.0034699833	0.99997216	0.983473	1.0	0.0	6001	594099
145.99237322807312	99	0.994683	0.0035387268	0.99999803	0.9838895	1.0	0.0	6001	600100
147.53023552894592	100	0.99480003	0.0034926925	0.9999878	0.9832149	1.0	0.0	6001	606101
149.0441255569458	101	0.99480027	0.0035072498	0.9999937	0.98396254	1.0	0.0	6001	612102
150.4921841621399	102	0.9947383	0.0035100274	0.99997646	0.98397213	1.0	0.0	6001	618103
151.90554547309875	103	0.9947087	0.0035446296	0.9999918	0.98373395	1.0	0.0	6001	624104
153.3543303012848	104	0.99471337	0.0035216277	0.99999493	0.98408556	1.0	0.0	6001	630105
154.74653029441833	105	0.9947566	0.0034903688	0.9999781	0.9831487	1.0	0.0	6001	636106
156.30100870132446	106	0.99475706	0.0035118966	0.99998724	0.98300254	1.0	0.0	6001	642107
158.08345913887024	107	0.99474525	0.0035510904	0.9999828	0.98274314	1.0	0.0	6001	648108
159.64462423324585	108	0.99475265	0.0035058516	0.9999758	0.98273706	1.0	0.0	6001	654109
161.18086194992065	109	0.994763	0.0035156067	0.99999243	0.9833169	1.0	0.0	6001	660110
162.58840107917786	110	0.9947397	0.0035077743	0.99999696	0.9838383	1.0	0.0	6001	666111
163.95318746566772	111	0.994733	0.0034677305	0.999991	0.983163	1.0	0.0	6001	672112
165.3652365207672	112	0.9947281	0.0035352882	0.99999213	0.983679	1.0	0.0	6001	678113
166.82770824432373	113	0.9947297	0.0034974655	0.99998736	0.9834434	1.0	0.0	6001	684114
168.3824656009674	114	0.9948342	0.0034588866	0.9999846	0.9834369	1.0	0.0	6001	690115
169.86659955978394	115	0.9947421	0.0035200403	0.9999833	0.98352295	1.0	0.0	6001	696116
171.33065795898438	116	0.9947912	0.0034697794	0.99998814	0.98376334	1.0	0.0	6001	702117
172.78076648712158	117	0.99470776	0.0035141925	0.9999939	0.98335177	1.0	0.0	6001	708118
174.20188188552856	118	0.99482006	0.0034709538	0.9999767	0.9829013	1.0	0.0	6001	714119
