Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.0981101989746094	0	0.9945484	0.0035265575	0.9999819	0.9834567	1.0	0.0	6001	6001
3.6557655334472656	1	0.9946392	0.0035387818	0.99999887	0.98329663	1.0	0.0	6001	12002
4.9845335483551025	2	0.99465126	0.0035380994	0.9999844	0.98329145	1.0	0.0	6001	18003
6.467439651489258	3	0.9945376	0.0035231386	0.99997324	0.98314154	1.0	0.0	6001	24004
7.980493068695068	4	0.994589	0.0035287784	0.999993	0.98362947	1.0	0.0	6001	30005
9.383130073547363	5	0.9946146	0.0035408933	0.999984	0.9828337	1.0	0.0	6001	36006
10.838292598724365	6	0.9946483	0.003538451	0.99995315	0.98341584	1.0	0.0	6001	42007
12.36217451095581	7	0.99458987	0.0035199467	0.9999828	0.9828853	1.0	0.0	6001	48008
13.929484844207764	8	0.99459815	0.003505603	0.9999671	0.983083	1.0	0.0	6001	54009
15.381159782409668	9	0.9946284	0.0035045	0.9999839	0.9832666	1.0	0.0	6001	60010
16.829771280288696	10	0.99456334	0.0035505805	0.99999356	0.9831535	1.0	0.0	6001	66011
18.346004247665405	11	0.9946926	0.0034722334	0.9999976	0.9828411	1.0	0.0	6001	72012
19.796804666519165	12	0.99467206	0.0034815555	0.9999818	0.98297614	1.0	0.0	6001	78013
21.275586366653442	13	0.99460727	0.0035086975	0.9999902	0.9834616	1.0	0.0	6001	84014
22.778074502944946	14	0.994634	0.0035063284	0.9999883	0.98311895	1.0	0.0	6001	90015
24.263252019882202	15	0.99465847	0.00352498	0.99995863	0.9830079	1.0	0.0	6001	96016
25.883097648620605	16	0.99459773	0.0035209851	0.99997896	0.9830246	1.0	0.0	6001	102017
27.40433645248413	17	0.9945694	0.0035469	0.99999386	0.9831191	1.0	0.0	6001	108018
28.91913866996765	18	0.994631	0.0035186175	0.99997866	0.98297757	1.0	0.0	6001	114019
30.407844066619873	19	0.9946119	0.003549925	0.9999677	0.9831666	1.0	0.0	6001	120020
31.857271432876587	20	0.99462557	0.0035055068	0.99997455	0.9838037	1.0	0.0	6001	126021
33.27705264091492	21	0.994585	0.0035489916	0.99996454	0.9831075	1.0	0.0	6001	132022
34.64330840110779	22	0.9946014	0.0035127886	0.99998415	0.9833239	1.0	0.0	6001	138023
36.00665521621704	23	0.9945932	0.0035005445	0.999981	0.98279643	1.0	0.0	6001	144024
37.3878173828125	24	0.99466395	0.0034826205	0.99998504	0.98281604	1.0	0.0	6001	150025
38.761260747909546	25	0.9946641	0.0035765783	0.99999744	0.9836239	1.0	0.0	6001	156026
40.13194417953491	26	0.99468726	0.003499977	0.99998784	0.98268396	1.0	0.0	6001	162027
41.54460144042969	27	0.99463713	0.0035377175	0.99999386	0.98273104	1.0	0.0	6001	168028
42.91076683998108	28	0.99469686	0.0035312222	0.99998665	0.9832813	1.0	0.0	6001	174029
44.36107325553894	29	0.9946786	0.0034894003	0.99998575	0.98322177	1.0	0.0	6001	180030
45.93599820137024	30	0.9946062	0.003531738	0.99997944	0.9834667	1.0	0.0	6001	186031
47.52172136306763	31	0.99463224	0.0035284797	0.9999852	0.9830876	1.0	0.0	6001	192032
48.93537402153015	32	0.99454	0.0035268294	0.99997216	0.9835235	1.0	0.0	6001	198033
50.34217071533203	33	0.994618	0.0035295025	0.99998736	0.9833229	1.0	0.0	6001	204034
51.8626971244812	34	0.9946523	0.0035003098	0.99998325	0.98272014	1.0	0.0	6001	210035
53.277297496795654	35	0.9945966	0.0035210587	0.9999973	0.98317915	1.0	0.0	6001	216036
54.713178396224976	36	0.99463886	0.003514729	0.9999948	0.98312587	1.0	0.0	6001	222037
56.13427376747131	37	0.9946416	0.0035624453	0.999973	0.98343503	1.0	0.0	6001	228038
57.59110379219055	38	0.9946322	0.003516494	0.99998796	0.9840403	1.0	0.0	6001	234039
59.079007625579834	39	0.99463516	0.003532964	0.9999718	0.9829733	1.0	0.0	6001	240040
60.491514921188354	40	0.9946862	0.003521916	0.9999923	0.9830046	1.0	0.0	6001	246041
61.92461824417114	41	0.9946823	0.0035198848	0.9999965	0.983453	1.0	0.0	6001	252042
63.47133255004883	42	0.99462134	0.0035242098	0.9999955	0.9831859	1.0	0.0	6001	258043
64.91629409790039	43	0.99467057	0.0035486605	0.99998915	0.983575	1.0	0.0	6001	264044
66.43214416503906	44	0.9946215	0.0035704945	0.9999815	0.9837723	1.0	0.0	6001	270045
